Name,Profession,Month,Net Worth,Net Worth Label
Frank,Influencer***,272,12407.418705105238,"$12,407.42"
Frank,Influencer***,273,12482.96806474539,"$12,482.97"
Frank,Influencer***,274,12558.825221828492,"$12,558.83"
Frank,Influencer***,275,12634.991430359427,"$12,634.99"
Frank,Influencer***,276,12711.467949452048,"$12,711.47"
Frank,Influencer***,277,12788.256043349995,"$12,788.26"
Frank,Influencer***,278,12865.356981447592,"$12,865.36"
Frank,Influencer***,279,12942.772038310834,"$12,942.77"
Frank,Influencer***,280,13020.502493698454,"$13,020.50"
Frank,Influencer***,281,13098.549632583083,"$13,098.55"
Frank,Influencer***,282,13176.914745172488,"$13,176.91"
Frank,Influencer***,283,13255.599126930902,"$13,255.60"
Frank,Influencer***,284,13334.60407860044,"$13,334.60"
Frank,Influencer***,285,13413.9309062226,"$13,413.93"
Frank,Influencer***,286,13493.580921159857,"$13,493.58"
Frank,Influencer***,287,13573.555440117338,"$13,573.56"
Frank,Influencer***,288,13653.85578516459,"$13,653.86"
Frank,Influencer***,289,13734.483283757432,"$13,734.48"
Frank,Influencer***,290,13815.439268759908,"$13,815.44"
Frank,Influencer***,291,13896.725078466312,"$13,896.73"
Frank,Influencer***,292,13978.342056623314,"$13,978.34"
Frank,Influencer***,293,14060.291552452176,"$14,060.29"
Frank,Influencer***,294,14142.574920671052,"$14,142.57"
Frank,Influencer***,295,14225.193521517387,"$14,225.19"
Frank,Influencer***,296,14308.148720770401,"$14,308.15"
Frank,Influencer***,297,14391.44188977367,"$14,391.44"
Frank,Influencer***,298,14475.07440545779,"$14,475.07"
Frank,Influencer***,299,14559.047650363145,"$14,559.05"
Frank,Influencer***,300,14643.36301266276,"$14,643.36"
Frank Army,Influencer***,1,-9732.921596,"($9,732.92)"
Frank Army,Influencer***,2,-9464.558856148678,"($9,464.56)"
Frank Army,Influencer***,3,-9195.151902787002,"($9,195.15)"
Frank Army,Influencer***,4,-8924.696625040468,"($8,924.70)"
Frank Army,Influencer***,5,-8653.188895757125,"($8,653.19)"
Frank Army,Influencer***,6,-8380.624570445329,"($8,380.62)"
Frank Army,Influencer***,7,-8106.999489211237,"($8,107.00)"
Frank Army,Influencer***,8,-7832.309476696072,"($7,832.31)"
Frank Army,Influencer***,9,-7556.550338013109,"($7,556.55)"
Frank Army,Influencer***,10,-7279.717863684407,"($7,279.72)"
Frank Army,Influencer***,11,-7001.8078275773005,"($7,001.81)"
Frank Army,Influencer***,12,-6722.815985840611,"($6,722.82)"
Frank Army,Influencer***,13,-6442.73807784061,"($6,442.74)"
Frank Army,Influencer***,14,-6161.569827096724,"($6,161.57)"
Frank Army,Influencer***,15,-5879.306939216962,"($5,879.31)"
Frank Army,Influencer***,16,-5595.9451018331,"($5,595.95)"
Frank Army,Influencer***,17,-5311.4799885355915,"($5,311.48)"
Frank Army,Influencer***,18,-5025.907251808204,"($5,025.91)"
Frank Army,Influencer***,19,-4739.2225289624075,"($4,739.22)"
Frank Army,Influencer***,20,-4451.421441071486,"($4,451.42)"
Frank Army,Influencer***,21,-4162.499588904374,"($4,162.50)"
Frank Army,Influencer***,22,-3872.452558859237,"($3,872.45)"
Frank Army,Influencer***,23,-3581.275916896775,"($3,581.28)"
Frank Army,Influencer***,24,-3288.9652134732505,"($3,288.97)"
Frank Army,Influencer***,25,-2995.5159814732515,"($2,995.52)"
Frank Army,Influencer***,26,-2700.923733142168,"($2,700.92)"
Frank Army,Influencer***,27,-2405.1839660184187,"($2,405.18)"
Frank Army,Influencer***,28,-2108.2921588653653,"($2,108.29)"
Frank Army,Influencer***,29,-1810.24377160298,"($1,810.24)"
Frank Army,Influencer***,30,-1511.034247239223,"($1,511.03)"
Frank Army,Influencer***,31,-1210.6590098011384,"($1,210.66)"
Frank Army,Influencer***,32,-909.1134662656677,($909.11)
Frank Army,Influencer***,33,-606.3930034902005,($606.39)
Frank Army,Influencer***,34,-302.49299214280654,($302.49)
Frank Army,Influencer***,35,2.5912173677788815,$2.59
Frank Army,Influencer***,36,308.8642919624799,$308.86
Frank Army,Influencer***,37,616.3309179624812,$616.33
Frank Army,Influencer***,38,924.9957991601168,$925.00
Frank Army,Influencer***,39,1234.8636588900554,"$1,234.86"
Frank Army,Influencer***,40,1545.9392391007623,"$1,545.94"
Frank Army,Influencer***,41,1858.2273004262652,"$1,858.23"
Frank Army,Influencer***,42,2171.732623258211,"$2,171.73"
Frank Army,Influencer***,43,2486.4600058182004,"$2,486.46"
Frank Army,Influencer***,44,2802.414266230443,"$2,802.41"
Frank Army,Influencer***,45,3119.600241594685,"$3,119.60"
Frank Army,Influencer***,46,3438.022787059449,"$3,438.02"
Frank Army,Influencer***,47,3757.6867788955633,"$3,757.69"
Frank Army,Influencer***,48,4078.59711257,"$4,078.60"
Frank Army,Influencer***,49,4400.75870182,"$4,400.76"
Frank Army,Influencer***,50,4724.1764807275185,"$4,724.18"
Frank Army,Influencer***,51,5048.855402793953,"$5,048.86"
Frank Army,Influencer***,52,5374.800441015195,"$5,374.80"
Frank Army,Influencer***,53,5702.016589956975,"$5,702.02"
Frank Army,Influencer***,54,6030.5088598305165,"$6,030.51"
Frank Army,Influencer***,55,6360.282285568506,"$6,360.28"
Frank Army,Influencer***,56,6691.3419199013615,"$6,691.34"
Frank Army,Influencer***,57,7023.692834433816,"$7,023.69"
Frank Army,Influencer***,58,7357.340123721817,"$7,357.34"
Frank Army,Influencer***,59,7692.288900349738,"$7,692.29"
Frank Army,Influencer***,60,8028.544298007896,"$8,028.54"
Frank Army,Influencer***,61,8366.1114725704,"$8,366.11"
Frank Army,Influencer***,62,8704.995596173292,"$8,705.00"
Frank Army,Influencer***,63,9045.20186529305,"$9,045.20"
Frank Army,Influencer***,64,9386.735495825353,"$9,386.74"
Frank Army,Influencer***,65,9729.601724164222,"$9,729.60"
Frank Army,Influencer***,66,10073.80580828144,"$10,073.81"
Frank Army,Influencer***,67,10419.35302680633,"$10,419.35"
Frank Army,Influencer***,68,10766.248678105825,"$10,766.25"
Frank Army,Influencer***,69,11114.498084364903,"$11,114.50"
Frank Army,Influencer***,70,11464.106585667305,"$11,464.11"
Frank Army,Influencer***,71,11815.079545076624,"$11,815.08"
Frank Army,Influencer***,72,12167.42234871769,"$12,167.42"
Frank Army,Influencer***,73,12521.14039985832,"$12,521.14"
Frank Army,Influencer***,74,12876.239126991357,"$12,876.24"
Frank Army,Influencer***,75,13232.723979917104,"$13,232.72"
Frank Army,Influencer***,76,13590.600426826026,"$13,590.60"
Frank Army,Influencer***,77,13949.873961381838,"$13,949.87"
Frank Army,Influencer***,78,14310.550097804917,"$14,310.55"
Frank Army,Influencer***,79,14672.634372956052,"$14,672.63"
Frank Army,Influencer***,80,15036.132342420526,"$15,036.13"
Frank Army,Influencer***,81,15401.049589592556,"$15,401.05"
Frank Army,Influencer***,82,15767.39171376008,"$15,767.39"
Frank Army,Influencer***,83,16135.164342189863,"$16,135.16"
Frank Army,Influencer***,84,16504.37312121298,"$16,504.37"
Frank Army,Influencer***,85,16875.023720310637,"$16,875.02"
Frank Army,Influencer***,86,17247.12183220033,"$17,247.12"
Frank Army,Influencer***,87,17620.67317092236,"$17,620.67"
Frank Army,Influencer***,88,17995.68347492673,"$17,995.68"
Frank Army,Influencer***,89,18372.15850316033,"$18,372.16"
Frank Army,Influencer***,90,18750.104041154565,"$18,750.10"
Frank Army,Influencer***,91,19129.525894113256,"$19,129.53"
Frank Army,Influencer***,92,19510.429891000953,"$19,510.43"
Frank Army,Influencer***,93,19892.821886631587,"$19,892.82"
Frank Army,Influencer***,94,20276.707754757485,"$20,276.71"
Frank Army,Influencer***,95,20662.093396158758,"$20,662.09"
Frank Army,Influencer***,96,21048.984732733035,"$21,048.98"
Frank Army,Influencer***,97,21437.38771258558,"$21,437.39"
Frank Army,Influencer***,98,21827.308305119754,"$21,827.31"
Frank Army,Influencer***,99,22218.752503127886,"$22,218.75"
Frank Army,Influencer***,100,22611.726325882475,"$22,611.73"
Frank Army,Influencer***,101,23006.23581522776,"$23,006.24"
Frank Army,Influencer***,102,23402.287036671703,"$23,402.29"
Frank Army,Influencer***,103,23799.88608047833,"$23,799.89"
Frank Army,Influencer***,104,24199.03905976041,"$24,199.04"
Frank Army,Influencer***,105,24599.752114572577,"$24,599.75"
Frank Army,Influencer***,106,25002.031407004768,"$25,002.03"
Frank Army,Influencer***,107,25405.883125276105,"$25,405.88"
Frank Army,Influencer***,108,25811.313481829096,"$25,811.31"
Frank Army,Influencer***,109,26218.328713424264,"$26,218.33"
Frank Army,Influencer***,110,26626.935082235148,"$26,626.94"
Frank Army,Influencer***,111,27037.13887394369,"$27,037.14"
Frank Army,Influencer***,112,27448.946400836005,"$27,448.95"
Frank Army,Influencer***,113,27862.364000898553,"$27,862.36"
Frank Army,Influencer***,114,28277.3980349147,"$28,277.40"
Frank Army,Influencer***,115,28694.054891561656,"$28,694.05"
Frank Army,Influencer***,116,29112.340983507846,"$29,112.34"
Frank Army,Influencer***,117,29532.26274951062,"$29,532.26"
Frank Army,Influencer***,118,29953.82665351443,"$29,953.83"
Frank Army,Influencer***,119,30377.03918574933,"$30,377.04"
Frank Army,Influencer***,120,30801.906861829968,"$30,801.91"
Frank Army,Influencer***,121,31228.436222854896,"$31,228.44"
Frank Army,Influencer***,122,31656.63383750632,"$31,656.63"
Frank Army,Influencer***,123,32086.506300150293,"$32,086.51"
Frank Army,Influencer***,124,32518.060230937226,"$32,518.06"
Frank Army,Influencer***,125,32951.3022749029,"$32,951.30"
Frank Army,Influencer***,126,33386.23910806985,"$33,386.24"
Frank Army,Influencer***,127,33822.87742754916,"$33,822.88"
Frank Army,Influencer***,128,34261.22396064265,"$34,261.22"
Frank Army,Influencer***,129,34701.28546194556,"$34,701.29"
Frank Army,Influencer***,130,35143.06870944956,"$35,143.07"
Frank Army,Influencer***,131,35586.58051264621,"$35,586.58"
Frank Army,Influencer***,132,36031.82770363088,"$36,031.83"
Frank Army,Influencer***,133,36478.81714520705,"$36,478.82"
Frank Army,Influencer***,134,36927.55572599106,"$36,927.56"
Frank Army,Influencer***,135,37378.05036251723,"$37,378.05"
Frank Army,Influencer***,136,37830.3079983435,"$37,830.31"
Frank Army,Influencer***,137,38284.33560515746,"$38,284.34"
Frank Army,Influencer***,138,38740.140181882765,"$38,740.14"
Frank Army,Influencer***,139,39197.72875678603,"$39,197.73"
Frank Army,Influencer***,140,39657.10838558421,"$39,657.11"
Frank Army,Influencer***,141,40118.28614955226,"$40,118.29"
Frank Army,Influencer***,142,40581.269162631455,"$40,581.27"
Frank Army,Influencer***,143,41046.06456353793,"$41,046.06"
Frank Army,Influencer***,144,41512.67952087184,"$41,512.68"
Frank Army,Influencer***,145,41981.121231226825,"$41,981.12"
Frank Army,Influencer***,146,42451.39692130003,"$42,451.40"
Frank Army,Influencer***,147,42923.513846002505,"$42,923.51"
Frank Army,Influencer***,148,43397.4792865701,"$43,397.48"
Frank Army,Influencer***,149,43873.30055767475,"$43,873.30"
Frank Army,Influencer***,150,44350.985000536326,"$44,350.99"
Frank Army,Influencer***,151,44830.53998603476,"$44,830.54"
Frank Army,Influencer***,152,45311.972913822836,"$45,311.97"
Frank Army,Influencer***,153,45795.2912144393,"$45,795.29"
Frank Army,Influencer***,154,46280.50234642246,"$46,280.50"
Frank Army,Influencer***,155,46767.61379942426,"$46,767.61"
Frank Army,Influencer***,156,47256.63309332486,"$47,256.63"
Frank Army,Influencer***,157,47747.56777634759,"$47,747.57"
Frank Army,Influencer***,158,48240.42542717445,"$48,240.43"
Frank Army,Influencer***,159,48735.21365706205,"$48,735.21"
Frank Army,Influencer***,160,49231.940102958026,"$49,231.94"
Frank Army,Influencer***,161,49730.612437617914,"$49,730.61"
Frank Army,Influencer***,162,50231.23835972256,"$50,231.24"
Frank Army,Influencer***,163,50733.825601995915,"$50,733.83"
Frank Army,Influencer***,164,51238.381926323396,"$51,238.38"
Frank Army,Influencer***,165,51744.91512587068,"$51,744.92"
Frank Army,Influencer***,166,52253.433026003,"$52,253.43"
Frank Army,Influencer***,167,52763.94348100489,"$52,763.94"
Frank Army,Influencer***,168,53276.45437830053,"$53,276.45"
Frank Army,Influencer***,169,53790.9736360744,"$53,790.97"
Frank Army,Influencer***,170,54307.5092043926,"$54,307.51"
Frank Army,Influencer***,171,54826.06906482457,"$54,826.07"
Frank Army,Influencer***,172,55346.66123086534,"$55,346.66"
Frank Army,Influencer***,173,55869.293748058226,"$55,869.29"
Frank Army,Influencer***,174,56393.974693818105,"$56,393.97"
Frank Army,Influencer***,175,56920.71217795513,"$56,920.71"
Frank Army,Influencer***,176,57449.51434259899,"$57,449.51"
Frank Army,Influencer***,177,57980.389362323636,"$57,980.39"
Frank Army,Influencer***,178,58513.34544437257,"$58,513.35"
Frank Army,Influencer***,179,59048.39082869456,"$59,048.39"
Frank Army,Influencer***,180,59585.53378811997,"$59,585.53"
Frank Army,Influencer***,181,60053.29262848753,"$60,053.29"
Frank Army,Influencer***,182,60522.957176271644,"$60,522.96"
Frank Army,Influencer***,183,60994.535195560224,"$60,994.54"
Frank Army,Influencer***,184,61468.03448207303,"$61,468.03"
Frank Army,Influencer***,185,61943.46286329056,"$61,943.46"
Frank Army,Influencer***,186,62420.82819858343,"$62,420.83"
Frank Army,Influencer***,187,62900.13837934231,"$62,900.14"
Frank Army,Influencer***,188,63381.40132910836,"$63,381.40"
Frank Army,Influencer***,189,63864.62500370424,"$63,864.63"
Frank Army,Influencer***,190,64349.817391365614,"$64,349.82"
Frank Army,Influencer***,191,64836.986512873205,"$64,836.99"
Frank Army,Influencer***,192,65326.14042168539,"$65,326.14"
Frank Army,Influencer***,193,65817.28720407133,"$65,817.29"
Frank Army,Influencer***,194,66310.43497924464,"$66,310.43"
Frank Army,Influencer***,195,66805.59189949765,"$66,805.59"
Frank Army,Influencer***,196,67302.7661503361,"$67,302.77"
Frank Army,Influencer***,197,67801.96595061451,"$67,801.97"
Frank Army,Influencer***,198,68303.19955267203,"$68,303.20"
Frank Army,Influencer***,199,68806.47524246885,"$68,806.48"
Frank Army,Influencer***,200,69311.8013397232,"$69,311.80"
Frank Army,Influencer***,201,69819.18619804888,"$69,819.19"
Frank Army,Influencer***,202,70328.63820509332,"$70,328.64"
Frank Army,Influencer***,203,70840.16578267628,"$70,840.17"
Frank Army,Influencer***,204,71353.77738692907,"$71,353.78"
Frank Army,Influencer***,205,71869.48150843431,"$71,869.48"
Frank Army,Influencer***,206,72387.2866723663,"$72,387.29"
Frank Army,Influencer***,207,72907.20143863196,"$72,907.20"
Frank Army,Influencer***,208,73429.23440201234,"$73,429.23"
Frank Army,Influencer***,209,73953.39419230467,"$73,953.39"
Frank Army,Influencer***,210,74479.68947446506,"$74,479.69"
Frank Army,Influencer***,211,75008.12894875172,"$75,008.13"
Frank Army,Influencer***,212,75538.72135086879,"$75,538.72"
Frank Army,Influencer***,213,76071.47545211074,"$76,071.48"
Frank Army,Influencer***,214,76606.4000595074,"$76,606.40"
Frank Army,Influencer***,215,77143.50401596952,"$77,143.50"
Frank Army,Influencer***,216,77682.79620043495,"$77,682.80"
Frank Army,Influencer***,217,78224.28552801545,"$78,224.29"
Frank Army,Influencer***,218,78767.98095014403,"$78,767.98"
Frank Army,Influencer***,219,79313.89145472298,"$79,313.89"
Frank Army,Influencer***,220,79862.02606627237,"$79,862.03"
Frank Army,Influencer***,221,80412.39384607931,"$80,412.39"
Frank Army,Influencer***,222,80965.00389234773,"$80,965.00"
Frank Army,Influencer***,223,81519.86534034873,"$81,519.87"
Frank Army,Influencer***,224,82076.98736257166,"$82,076.99"
Frank Army,Influencer***,225,82636.37916887572,"$82,636.38"
Frank Army,Influencer***,226,83198.05000664222,"$83,198.05"
Frank Army,Influencer***,227,83762.00916092745,"$83,762.01"
Frank Army,Influencer***,228,84328.26595461616,"$84,328.27"
Frank Army,Influencer***,229,84896.82974857569,"$84,896.83"
Frank Army,Influencer***,230,85467.70994181071,"$85,467.71"
Frank Army,Influencer***,231,86040.9159716186,"$86,040.92"
Frank Army,Influencer***,232,86616.45731374546,"$86,616.46"
Frank Army,Influencer***,233,87194.34348254275,"$87,194.34"
Frank Army,Influencer***,234,87774.58403112458,"$87,774.58"
Frank Army,Influencer***,235,88357.18855152563,"$88,357.19"
Frank Army,Influencer***,236,88942.1666748597,"$88,942.17"
Frank Army,Influencer***,237,89529.52807147897,"$89,529.53"
Frank Army,Influencer***,238,90119.2824511338,"$90,119.28"
Frank Army,Influencer***,239,90711.43956313329,"$90,711.44"
Frank Army,Influencer***,240,91306.00919650643,"$91,306.01"
Frank Army,Influencer***,241,91903.00118016393,"$91,903.00"
Frank Army,Influencer***,242,92502.4253830607,"$92,502.43"
Frank Army,Influencer***,243,93104.29171435899,"$93,104.29"
Frank Army,Influencer***,244,93708.6101235922,"$93,708.61"
Frank Army,Influencer***,245,94315.39060082936,"$94,315.39"
Frank Army,Influencer***,246,94924.64317684028,"$94,924.64"
Frank Army,Influencer***,247,95536.37792326139,"$95,536.38"
Frank Army,Influencer***,248,96150.60495276217,"$96,150.60"
Frank Army,Influencer***,249,96767.33441921239,"$96,767.33"
Frank Army,Influencer***,250,97386.57651784996,"$97,386.58"
Frank Army,Influencer***,251,98008.34148544942,"$98,008.34"
Frank Army,Influencer***,252,98632.63960049122,"$98,632.64"
Frank Army,Influencer***,253,99259.4811833316,"$99,259.48"
Frank Army,Influencer***,254,99888.87659637321,"$99,888.88"
Frank Army,Influencer***,255,100520.83624423642,"$100,520.84"
Frank Army,Influencer***,256,101155.37057393129,"$101,155.37"
Frank Army,Influencer***,257,101792.4900750303,"$101,792.49"
Frank Army,Influencer***,258,102432.20527984177,"$102,432.21"
Frank Army,Influencer***,259,103074.52676358393,"$103,074.53"
Frank Army,Influencer***,260,103719.46514455974,"$103,719.47"
Frank Army,Influencer***,261,104367.03108433248,"$104,367.03"
Frank Army,Influencer***,262,105017.23528790193,"$105,017.24"
Frank Army,Influencer***,263,105670.08850388137,"$105,670.09"
Frank Army,Influencer***,264,106325.60152467526,"$106,325.60"
Frank Army,Influencer***,265,106983.78518665767,"$106,983.79"
Frank Army,Influencer***,266,107644.65037035136,"$107,644.65"
Frank Army,Influencer***,267,108308.20800060772,"$108,308.21"
Frank Army,Influencer***,268,108974.46904678733,"$108,974.47"
Frank Army,Influencer***,269,109643.4445229413,"$109,643.44"
Frank Army,Influencer***,270,110315.14548799334,"$110,315.15"
Frank Army,Influencer***,271,110989.58304592261,"$110,989.58"
Frank Army,Influencer***,272,111666.76834594722,"$111,666.77"
Frank Army,Influencer***,273,112346.7125827086,"$112,346.71"
Frank Army,Influencer***,274,113029.42699645652,"$113,029.43"
Frank Army,Influencer***,275,113714.92287323493,"$113,714.92"
Frank Army,Influencer***,276,114403.21154506851,"$114,403.21"
Frank Army,Influencer***,277,115094.30439015002,"$115,094.30"
Frank Army,Influencer***,278,115788.21283302839,"$115,788.21"
Frank Army,Influencer***,279,116484.94834479757,"$116,484.95"
Frank Army,Influencer***,280,117184.52244328616,"$117,184.52"
Frank Army,Influencer***,281,117886.94669324782,"$117,886.95"
Frank Army,Influencer***,282,118592.23270655247,"$118,592.23"
Frank Army,Influencer***,283,119300.3921423782,"$119,300.39"
Frank Army,Influencer***,284,120011.43670740403,"$120,011.44"
Frank Army,Influencer***,285,120725.37815600348,"$120,725.38"
Frank Army,Influencer***,286,121442.2282904388,"$121,442.23"
Frank Army,Influencer***,287,122161.99896105613,"$122,162.00"
Frank Army,Influencer***,288,122884.70206648139,"$122,884.70"
Frank Army,Influencer***,289,123610.34955381698,"$123,610.35"
Frank Army,Influencer***,290,124338.95341883927,"$124,338.95"
Frank Army,Influencer***,291,125070.5257061969,"$125,070.53"
Frank Army,Influencer***,292,125805.07850960993,"$125,805.08"
Frank Army,Influencer***,293,126542.62397206968,"$126,542.62"
Frank Army,Influencer***,294,127283.17428603956,"$127,283.17"
Frank Army,Influencer***,295,128026.74169365657,"$128,026.74"
Frank Army,Influencer***,296,128773.3384869337,"$128,773.34"
Frank Army,Influencer***,297,129522.97700796311,"$129,522.98"
Frank Army,Influencer***,298,130275.66964912019,"$130,275.67"
Frank Army,Influencer***,299,131031.42885326839,"$131,031.43"
Frank Army,Influencer***,300,131790.26711396492,"$131,790.27"
Gale,Mechanic,1,-29855.37188,"($29,855.37)"
Gale,Mechanic,2,-29710.970369895676,"($29,710.97)"
Gale,Mechanic,3,-29566.127927512796,"($29,566.13)"
Gale,Mechanic,4,-29420.843199527502,"($29,420.84)"
Gale,Mechanic,5,-29275.11480146165,"($29,275.11)"
Gale,Mechanic,6,-29128.94136767809,"($29,128.94)"
Gale,Mechanic,7,-28982.321511375958,"($28,982.32)"
Gale,Mechanic,8,-28835.253844585925,"($28,835.25)"
Gale,Mechanic,9,-28687.736998165434,"($28,687.74)"
Gale,Mechanic,10,-28539.769551793932,"($28,539.77)"
Gale,Mechanic,11,-28391.350133968062,"($28,391.35)"
Gale,Mechanic,12,-28242.477331996848,"($28,242.48)"
Gale,Mechanic,13,-28093.149741996844,"($28,093.15)"
Gale,Mechanic,14,-27943.36594888731,"($27,943.37)"
Gale,Mechanic,15,-27793.12454638528,"($27,793.12)"
Gale,Mechanic,16,-27642.424107000723,"($27,642.42)"
Gale,Mechanic,17,-27491.263202031576,"($27,491.26)"
Gale,Mechanic,18,-27339.64042155884,"($27,339.64)"
Gale,Mechanic,19,-27187.554324441604,"($27,187.55)"
Gale,Mechanic,20,-27035.00346831207,"($27,035.00)"
Gale,Mechanic,21,-26881.986419570552,"($26,881.99)"
Gale,Mechanic,22,-26728.501723380476,"($26,728.50)"
Gale,Mechanic,23,-26574.54793366331,"($26,574.55)"
Gale,Mechanic,24,-26420.123593093533,"($26,420.12)"
Gale,Mechanic,25,-26265.227243093534,"($26,265.23)"
Gale,Mechanic,26,-26109.85741382852,"($26,109.86)"
Gale,Mechanic,27,-25954.012644201393,"($25,954.01)"
Gale,Mechanic,28,-25797.691461847604,"($25,797.69)"
Gale,Mechanic,29,-25640.89238313,"($25,640.89)"
Gale,Mechanic,30,-25483.61391313363,"($25,483.61)"
Gale,Mechanic,31,-25325.85458566053,"($25,325.85)"
Gale,Mechanic,32,-25167.61289322452,"($25,167.61)"
Gale,Mechanic,33,-25008.887347045926,"($25,008.89)"
Gale,Mechanic,34,-24849.676427046343,"($24,849.68)"
Gale,Mechanic,35,-24689.97865184332,"($24,689.98)"
Gale,Mechanic,36,-24529.792498745057,"($24,529.79)"
Gale,Mechanic,37,-24369.116443745057,"($24,369.12)"
Gale,Mechanic,38,-24207.94897151679,"($24,207.95)"
Gale,Mechanic,39,-24046.288565408307,"($24,046.29)"
Gale,Mechanic,40,-23884.133677436832,"($23,884.13)"
Gale,Mechanic,41,-23721.48277828335,"($23,721.48)"
Gale,Mechanic,42,-23558.334337287157,"($23,558.33)"
Gale,Mechanic,43,-23394.686792440403,"($23,394.69)"
Gale,Mechanic,44,-23230.538610382588,"($23,230.54)"
Gale,Mechanic,45,-23065.88821639507,"($23,065.89)"
Gale,Mechanic,46,-22900.734064395507,"($22,900.73)"
Gale,Mechanic,47,-22735.074586932336,"($22,735.07)"
Gale,Mechanic,48,-22568.908215179155,"($22,568.91)"
Gale,Mechanic,49,-22402.233368929155,"($22,402.23)"
Gale,Mechanic,50,-22235.048466589476,"($22,235.05)"
Gale,Mechanic,51,-22067.351935175568,"($22,067.35)"
Gale,Mechanic,52,-21899.142170305517,"($21,899.14)"
Gale,Mechanic,53,-21730.417576194362,"($21,730.42)"
Gale,Mechanic,54,-21561.176575648362,"($21,561.18)"
Gale,Mechanic,55,-21391.417530059265,"($21,391.42)"
Gale,Mechanic,56,-21221.138859398565,"($21,221.14)"
Gale,Mechanic,57,-21050.338932211667,"($21,050.34)"
Gale,Mechanic,58,-20879.016125612132,"($20,879.02)"
Gale,Mechanic,59,-20707.168825275796,"($20,707.17)"
Gale,Mechanic,60,-20534.795385434958,"($20,534.80)"
Gale,Mechanic,61,-20361.89418887246,"($20,361.89)"
Gale,Mechanic,62,-20188.463576915798,"($20,188.46)"
Gale,Mechanic,63,-20014.501909431194,"($20,014.50)"
Gale,Mechanic,64,-19840.00753481764,"($19,840.01)"
Gale,Mechanic,65,-19664.97880000093,"($19,664.98)"
Gale,Mechanic,66,-19489.414040427626,"($19,489.41)"
Gale,Mechanic,67,-19313.311590059075,"($19,313.31)"
Gale,Mechanic,68,-19136.669771365338,"($19,136.67)"
Gale,Mechanic,69,-18959.486905319096,"($18,959.49)"
Gale,Mechanic,70,-18781.761321389582,"($18,781.76)"
Gale,Mechanic,71,-18603.49131753643,"($18,603.49)"
Gale,Mechanic,72,-18424.675200203554,"($18,424.68)"
Gale,Mechanic,73,-18245.311284312927,"($18,245.31)"
Gale,Mechanic,74,-18065.397843258434,"($18,065.40)"
Gale,Mechanic,75,-17884.933188899595,"($17,884.93)"
Gale,Mechanic,76,-17703.915591555367,"($17,703.92)"
Gale,Mechanic,77,-17522.34332999782,"($17,522.34)"
Gale,Mechanic,78,-17340.214681445854,"($17,340.21)"
Gale,Mechanic,79,-17157.527921558874,"($17,157.53)"
Gale,Mechanic,80,-16974.28130443045,"($16,974.28)"
Gale,Mechanic,81,-16790.473082581895,"($16,790.47)"
Gale,Mechanic,82,-16606.101516955903,"($16,606.10)"
Gale,Mechanic,83,-16421.1648469101,"($16,421.16)"
Gale,Mechanic,84,-16235.661310210575,"($16,235.66)"
Gale,Mechanic,85,-16049.589153025421,"($16,049.59)"
Gale,Mechanic,86,-15862.9465999182,"($15,862.95)"
Gale,Mechanic,87,-15675.731863841422,"($15,675.73)"
Gale,Mechanic,88,-15487.94317612998,"($15,487.94)"
Gale,Mechanic,89,-15299.578746494555,"($15,299.58)"
Gale,Mechanic,90,-15110.63678301499,"($15,110.64)"
Gale,Mechanic,91,-14921.115482133666,"($14,921.12)"
Gale,Mechanic,92,-14731.013028648817,"($14,731.01)"
Gale,Mechanic,93,-14540.327635707836,"($14,540.33)"
Gale,Mechanic,94,-14349.057464800548,"($14,349.06)"
Gale,Mechanic,95,-14157.20071575245,"($14,157.20)"
Gale,Mechanic,96,-13964.75553671795,"($13,964.76)"
Gale,Mechanic,97,-13771.720114173535,"($13,771.72)"
Gale,Mechanic,98,-13578.092592910953,"($13,578.09)"
Gale,Mechanic,99,-13383.871136030339,"($13,383.87)"
Gale,Mechanic,100,-13189.053894933326,"($13,189.05)"
Gale,Mechanic,101,-12993.639009316126,"($12,993.64)"
Gale,Mechanic,102,-12797.624607162583,"($12,797.62)"
Gale,Mechanic,103,-12601.008834737193,"($12,601.01)"
Gale,Mechanic,104,-12403.789806578105,"($12,403.79)"
Gale,Mechanic,105,-12205.965645490074,"($12,205.97)"
Gale,Mechanic,106,-12007.53447253742,"($12,007.53)"
Gale,Mechanic,107,-11808.494377036917,"($11,808.49)"
Gale,Mechanic,108,-11608.843476550694,"($11,608.84)"
Gale,Mechanic,109,-11408.579856879058,"($11,408.58)"
Gale,Mechanic,110,-11207.701612053344,"($11,207.70)"
Gale,Mechanic,111,-11006.2068143287,"($11,006.21)"
Gale,Mechanic,112,-10804.093554176838,"($10,804.09)"
Gale,Mechanic,113,-10601.359900278778,"($10,601.36)"
Gale,Mechanic,114,-10398.003909517558,"($10,398.00)"
Gale,Mechanic,115,-10194.023656970898,"($10,194.02)"
Gale,Mechanic,116,-9989.417165903855,"($9,989.42)"
Gale,Mechanic,117,-9784.182507761421,"($9,784.18)"
Gale,Mechanic,118,-9578.317722161133,"($9,578.32)"
Gale,Mechanic,119,-9371.820826885609,"($9,371.82)"
Gale,Mechanic,120,-9164.689847875072,"($9,164.69)"
Gale,Mechanic,121,-8956.922829219855,"($8,956.92)"
Gale,Mechanic,122,-8748.517763152857,"($8,748.52)"
